timestamp,flex1,flex2,posture
1773048184.7095878,0,0,normal
1773048190.6712499,0,0,normal
1773048194.3290865,0,0,normal
1773048198.1281004,0,0,normal
1773048201.9158294,0,0,normal
1773048205.5891676,0,0,normal
1773048209.274096,0,0,normal
1773048212.6944568,0,0,normal
1773048217.0260653,0,0,normal
1773048221.5052164,0,0,normal
1773048225.9705894,0,0,normal
1773048229.7863305,0,0,normal
1773048233.287991,0,0,normal
1773048237.3325496,0,0,normal
1773048241.2219906,0,0,normal
1773048244.966732,0,0,normal
1773048250.5441709,0,0,normal
1773048254.5683277,0,0,normal
1773048258.1906633,0,0,normal
1773048261.9407911,0,0,normal
1773048265.6964428,0,0,normal
1773048269.4315581,0,0,normal
1773048273.289043,0,0,normal
1773048277.115115,0,0,normal
1773048280.8556523,0,0,normal
1773048284.7513,0,0,normal
1773048288.5295856,0,0,normal
1773048292.826818,0,0,normal
1773048297.3585882,0,0,normal
1773048300.8859892,0,0,normal
1773048304.5533962,0,0,normal
1773048308.3242357,0,0,normal
1773048312.781643,0,0,normal
1773048316.3890307,0,0,normal
1773048320.1651075,0,0,normal
1773048324.1193588,0,0,normal
1773048327.9977274,0,0,normal
1773048331.620948,0,0,normal
1773048335.307407,0,0,normal
1773048339.2179337,0,0,normal
1773048343.1046913,0,0,normal
1773048347.308279,0,0,normal
1773048351.2388678,0,0,normal
1773048355.2835152,0,0,normal
1773048358.800483,0,0,normal
1773048363.4111023,0,0,normal
1773048367.1833863,0,0,normal
1773048371.4873636,0,0,normal
1773048376.3678932,0,0,normal
1773048380.1934662,0,0,normal
1773048384.0650344,0,0,normal
1773048388.1284356,0,0,normal
1773048392.152075,0,0,normal
1773048395.9524498,0,0,normal
1773048399.8671923,0,0,normal
1773048403.6353586,0,0,normal
1773048407.724423,0,0,normal
1773048411.4072936,0,0,normal
1773048414.8876328,0,0,normal
1773048418.2687366,0,0,normal
1773048421.753512,0,0,normal
1773048425.1333976,0,0,normal
1773048429.4498007,0,0,normal
1773048433.419116,0,0,normal
1773048437.1094737,0,0,normal
1773048441.3026485,0,0,normal
1773394056.406158,0,0,normal
1773394059.4787443,0,0,normal
1773394062.4677553,0,0,normal
1773394065.5694637,0,0,normal
1773397093.6402082,1259,1218,normal
1773397096.966691,750,743,normal
1773397100.069117,0,0,normal
1773397103.246231,0,0,normal
1773397106.3283737,998,983,normal
1773397109.5310404,998,983,normal
1773397112.6177094,0,0,normal
1773397115.8603263,0,0,normal
1773397119.0388288,551,548,normal
1773397122.1361556,551,548,normal
1773397125.3333015,2071,2015,normal
1773397128.426152,2160,2126,normal
1773397131.5532238,2160,2126,normal
1773397134.6877394,0,0,normal
1773397137.9020154,0,0,normal
1773397141.00586,0,0,normal
1773397144.1964455,0,0,normal
1773397147.4608054,0,0,normal
1773397150.6106453,0,0,normal
1773397153.6905482,0,0,normal
1773397156.7984126,0,0,normal
1773397160.0544727,0,0,normal
1773397163.620355,0,0,normal
1773397166.8465981,0,0,normal
1773397170.1222546,1058,1041,normal
1773397173.4813156,1058,1041,normal
1773397176.8189752,2199,2174,normal
1773397179.9217472,2199,2174,normal
1773397183.1822987,2455,2435,right tilt
1773397186.3309393,2455,2435,right tilt
1773397189.5117788,0,0,normal
1773397192.6403892,0,0,normal
1773397195.7427645,0,0,normal
1773397199.0326784,0,0,normal
1773397202.1187046,1300,1319,normal
1773397205.3213885,1300,1319,normal
1773397208.4573052,0,0,normal
1773397211.5827909,0,0,normal
1773397215.1887667,0,0,normal
1773397218.3418486,0,0,normal
1773397221.7808645,0,0,normal
1773397225.0087872,0,0,normal
1773397228.28253,0,0,normal
1773397231.6926057,0,0,normal
1773397234.9341109,0,0,normal
1773397238.3831296,0,0,normal
1773397241.814629,0,0,normal
1773397245.0027132,0,0,normal
1773397248.361471,0,0,normal
1773397251.6421483,0,0,normal
1773397254.9112635,1671,1673,normal
1773397258.1813095,1671,1673,normal
1773397261.3199456,2185,2186,normal
1773397264.5281286,2185,2186,normal
1773397268.0017595,2185,2186,normal
1773397271.278343,2185,2186,normal
1773397274.5028281,2185,2186,normal
1773397277.7403822,2185,2186,normal
1773397280.898779,2185,2186,normal
1773397284.279883,2185,2186,normal
1773397288.9907954,2185,2186,normal
1773397294.8655035,2185,2186,normal
1773397299.9979646,176,190,normal
1773397305.563358,1695,1659,normal
1773397309.940768,0,0,normal
1773397314.0595787,0,0,normal
1773397317.308946,2112,2081,normal
1773397320.572411,0,0,normal
1773397323.9004338,0,0,normal
1773397327.0944579,1184,1155,normal
1773397330.411057,1184,1155,normal
1773397333.588337,192,203,normal
1773397336.8472233,192,203,normal
1773397339.9902732,0,0,normal
1773397343.2456863,0,0,normal
1773397347.4271116,0,0,normal
1773397350.6951482,0,0,normal
1773397353.9441106,0,0,normal
1773397357.1006174,631,612,normal
1773397360.3221402,631,612,normal
1773397363.509705,623,593,normal
1773397366.7280781,623,593,normal
1773397370.0147555,18,46,normal
1773397373.2558272,1785,1769,normal
1773397376.4317405,1785,1769,normal
1773397379.6019866,0,0,normal
1773397383.1061494,0,0,normal
1773397386.4054692,186,146,normal
1773397389.6601703,186,146,normal
1773397392.8740637,1623,1520,normal
1773397396.3994496,1890,1920,normal
1773397399.5966115,1890,1920,normal
1773397402.8937435,211,177,normal
1773397406.1413631,211,177,normal
1773397409.3039231,577,534,normal
1773397412.6197176,577,534,normal
1773397415.8791382,1124,1088,normal
1773397419.1093135,1124,1088,normal
1773397422.3329854,0,0,normal
1773397425.608892,0,0,normal
1773397428.7725804,0,0,normal
1773397431.969234,0,0,normal
1773397435.2199972,0,0,normal
1773397438.5981865,721,721,normal
1773397441.9193654,721,721,normal
1773397445.1114304,671,726,normal
1773397448.3920333,841,839,normal
1773397451.582657,841,839,normal
1773397454.7908206,587,591,normal
1773397457.9364517,587,591,normal
1773397461.264433,0,0,normal
1773397464.584501,0,0,normal
1773397467.8069797,0,0,normal
1773397471.0089524,0,0,normal
1773397474.2126546,0,0,normal
1773397477.411926,0,0,normal
1773397480.605694,0,0,normal
1773397483.8721042,0,0,normal
1773397487.083397,22,0,normal
1773397490.303872,22,0,normal
1773397493.5077505,244,227,normal
1773397496.6795077,244,227,normal
1773397500.3276355,430,415,normal
1773397503.6568978,448,451,normal
1773397506.8088212,448,451,normal
1773397510.0106218,399,393,normal
1773397513.2665734,399,393,normal
1773397516.4514105,106,68,normal
1773397519.6467965,106,68,normal
1773397523.0412214,174,110,normal
1773397526.262982,177,80,normal
1773397529.4737623,177,80,normal
1773397532.6956065,16,0,normal
1773397536.1475973,16,0,normal
1773397539.3265176,0,0,normal
1773397542.7185695,0,0,normal
1773397545.9593287,1535,1526,normal
1773397549.1691167,34,16,normal
1773397552.4117737,34,16,normal
1773397555.6061509,0,0,normal
1773397559.0321167,0,0,normal
1773397562.2578664,0,0,normal
1773397565.6049373,0,0,normal
1773397568.936742,0,0,normal
1773397572.1307704,0,0,normal
1773397575.2981198,0,0,normal
1773397578.394617,0,0,normal
1773397581.6324017,0,0,normal
1773397584.9523392,0,0,normal
1773397588.2150986,0,0,normal
1773397591.3944116,0,0,normal
1773397599.9626071,0,0,norma
1773397603.2584662,0,0,norma
1773397606.4768977,542,543,norma
1773397609.8495202,502,496,norma
1773397612.9758768,502,496,norma
1773397616.2142296,494,502,norma
1773397619.4555697,494,502,norma
1773397622.699887,0,0,norma
1773397626.2151353,0,0,norma
1773397629.5255454,0,0,norma
1773397632.7296188,0,0,norma
1773397635.983749,108,87,norma
1773397639.1896253,399,373,norma
1773397642.5211854,399,373,norma
1773397645.7088118,0,0,norma
1773397648.951439,0,0,norma
1773397652.294709,0,0,norma
1773397655.5109632,0,0,norma
1773397658.7720332,241,230,norma
1773397669.7359219,305,317,normal
1773397672.9498255,305,317,normal
1773397676.7159793,0,0,normal
1773397681.2059114,48,48,normal
1773397686.9033418,0,0,normal
1773397691.3936498,367,322,normal
1773397696.2415955,367,322,normal
1773397699.5392156,192,176,normal
1773397702.7807083,0,0,normal
1773397706.0661535,0,0,normal
1773397709.2936013,0,0,normal
1773397712.4669228,0,0,normal
1773397715.5879798,0,0,normal
1773397718.7861085,0,0,normal
1773397724.023067,0,0,normal
1773397728.895121,279,228,normal
1773397732.7349422,0,0,normal
1773397736.7131987,448,442,normal
1773397740.9208333,448,442,normal
1773397744.161312,0,0,normal
1773397747.269806,0,0,normal
1773397750.543365,2226,2124,normal
1773397753.7805285,2226,2124,normal
1773397757.0051692,0,0,normal
1773397760.1086621,0,0,normal
1773397763.2664247,0,0,normal
1773397766.4568355,496,464,normal
1773397769.6383872,496,464,normal
1773397772.9747903,496,464,normal
1773397776.1392198,0,0,normal
1773397779.3445618,498,496,normal
1773397782.5692818,498,496,normal
1773397785.6991873,0,0,normal
1773397788.891799,0,0,normal
1773397792.249943,0,0,normal
1773397795.4381752,0,0,normal
1773397798.594627,0,0,normal
1773397801.7469091,0,0,normal
1773397804.9699438,383,388,normal
1773397808.068819,383,388,normal
1773397811.4390075,704,695,normal
1773397814.8628345,0,0,normal
1773397818.0777974,0,0,normal
1773397821.3486595,650,628,normal
1773397824.4753523,650,628,normal
1773397827.603143,534,558,normal
1773397831.0178344,303,273,normal
1773397834.2941122,303,273,normal
1773397837.536278,319,292,normal
1773397840.707821,319,292,normal
1773397843.8125968,0,0,normal
1773397846.976951,0,0,normal
1773397850.1250758,0,0,normal
1773397853.4632604,0,0,normal
1773397856.6813767,0,0,normal
1773397859.8423557,0,0,normal
1773397863.0430462,0,0,normal
1773397866.3015332,125,134,normal
1773397869.6722417,125,134,normal
1773397872.9305797,571,547,normal
1773397876.0514545,571,547,normal
1773397879.2147176,698,686,normal
1773397882.363909,698,686,normal
1773397885.5598285,0,0,normal
1773397888.7191827,0,0,normal
1773397891.8247993,0,0,normal
1773397895.0146117,0,0,normal
1773397898.0979583,0,0,normal
1773397901.3362563,0,0,normal
1773397904.4752617,0,0,normal
1773397907.758192,421,391,normal
1773397911.2196426,421,391,normal
1773397914.335946,0,0,normal
1773397917.6412141,0,0,normal
1773397920.8352008,0,0,normal
1773397924.4596548,0,0,normal
1773398080.9532213,3936,3583,forward bend
1773398084.2564118,590,576,normal
1773398087.4246464,590,576,normal
1773398090.6814916,553,545,normal
1773398094.9609506,553,545,normal
1773398098.7465267,0,0,normal
1773398101.9548984,661,642,normal
1773398105.1448154,661,642,normal
1773398108.3389828,0,0,normal
1773398111.4972436,0,0,normal
1773398114.7507968,668,647,normal
1773398117.8903651,668,647,normal
1773398121.524898,0,0,normal
1773398129.5227916,17,49,normal
1773398138.767838,464,476,normal
1773398141.9238377,704,702,normal
1773398146.5548708,704,702,normal
1773398150.9356678,0,0,normal
1773398156.716427,2555,2117,left tilt
1773398161.7254648,4095,4095,forward bend
1773398165.9413967,4095,4095,forward bend
1773398170.985549,4095,4095,forward bend
1773398176.88173,4095,4095,forward bend
1773398184.8793626,4095,4095,forward bend
1773398188.7197828,4095,4095,forward bend
1773398192.673809,1726,2014,normal
1773398197.3844903,368,400,normal
1773398201.9480548,368,400,normal
1773398206.2567756,432,0,normal
1773398210.9105005,3362,3757,forward bend
1773398214.866046,3362,3757,forward bend
1773398218.5870278,3362,3757,forward bend
1773398222.4627776,3362,3757,forward bend
1773398226.9811287,3362,3757,forward bend
1773398231.1525757,3362,3757,forward bend
1773398234.27078,3362,3757,forward bend
1773398237.5036266,3362,3757,forward bend
1773398240.6649094,3362,3757,forward bend
1773398243.9610405,3362,3757,forward bend
1773398247.1446056,3362,3757,forward bend
1773398250.3039923,3362,3757,forward bend
1773398253.5388496,3362,3757,forward bend
1773398256.803385,3362,3757,forward bend
1773398259.9635048,3362,3757,forward bend
1773398263.05657,3362,3757,forward bend
1773398266.211342,3362,3757,forward bend
1773398269.3480768,3362,3757,forward bend
1773398272.5678227,3362,3757,forward bend
1773398275.7646441,3362,3757,forward bend
1773398278.858467,3362,3757,forward bend
1773398282.006697,3362,3757,forward bend
1773398285.2038686,3362,3757,forward bend
1773398288.4201484,3362,3757,forward bend
1773398291.705358,3362,3757,forward bend
1773398295.0004292,3362,3757,forward bend
1773398298.1754436,3362,3757,forward bend
1773398301.305192,3362,3757,forward bend
1773398304.4653804,3362,3757,forward bend
1773398307.660144,3362,3757,forward bend
1773398310.84031,3362,3757,forward bend
1773398314.0041604,3362,3757,forward bend
1773398317.1315675,3362,3757,forward bend
1773398320.4385478,3362,3757,forward bend
1773398324.0556273,3362,3757,forward bend
1773398327.2643404,3362,3757,forward bend
1773398330.9086425,3362,3757,forward bend
1773398338.1361976,3362,3757,forward bend
1773398342.4818845,3362,3757,forward bend
1773398347.2396646,3362,3757,forward bend
1773398350.9101682,3362,3757,forward bend
1773398355.1066203,3362,3757,forward bend
1773398359.3370006,3362,3757,forward bend
1773398363.8881948,3362,3757,forward bend
1773398367.999683,3362,3757,forward bend
1773398372.0295486,3362,3757,forward bend
1773398376.3643763,3362,3757,forward bend
1773398380.7887204,3362,3757,forward bend
1773398384.7468438,3362,3757,forward bend
1773398389.6684673,3362,3757,forward bend
1773398394.8340971,3362,3757,forward bend
1773398398.4229484,3362,3757,forward bend
1773398402.9836936,3362,3757,forward bend
1773398409.3191347,3362,3757,forward bend
1773398414.600973,3362,3757,forward bend
1773398420.0848339,3362,3757,forward bend
1773398424.527399,3362,3757,forward bend
1773398428.402705,3362,3757,forward bend
1773398432.7422216,3362,3757,forward bend
1773398437.1993442,3362,3757,forward bend
1773398441.336424,3362,3757,forward bend
1773398445.5181196,3362,3757,forward bend
1773398450.4339206,3362,3757,forward bend
1773398454.5548413,3362,3757,forward bend
1773398458.3276794,3362,3757,forward bend
1773398463.52117,3362,3757,forward bend
1773398467.9056056,3362,3757,forward bend
1773398471.7643886,3362,3757,forward bend
1773398475.6515403,3362,3757,forward bend
1773398479.7870824,3362,3757,forward bend
1773398483.5032222,3362,3757,forward bend
1773398488.2531219,3362,3757,forward bend
1773398492.5339875,3362,3757,forward bend
1773398496.3126698,3362,3757,forward bend
1773398500.233322,3362,3757,forward bend
1773398504.055558,3362,3757,forward bend
1773398508.0462165,3362,3757,forward bend
1773398512.0497947,3362,3757,forward bend
1773398515.9246643,3362,3757,forward bend
1773398519.805556,3362,3757,forward bend
1773398523.7367835,3362,3757,forward bend
1773398527.995426,3362,3757,forward bend
1773398531.7589724,3362,3757,forward bend
1773398535.7197948,3362,3757,forward bend
1773398539.5123913,3362,3757,forward bend
1773398543.3868275,3362,3757,forward bend
1773398547.1421928,3362,3757,forward bend
1773398551.0122397,3362,3757,forward bend
1773398555.3293974,3362,3757,forward bend
1773398558.9137092,3362,3757,forward bend
1773398562.6179805,3362,3757,forward bend
1773398566.918237,3362,3757,forward bend
1773398570.926206,3362,3757,forward bend
1773398575.5942628,3362,3757,forward bend
1773398579.9861612,3362,3757,forward bend
1773398584.5023837,3362,3757,forward bend
1773398588.8057218,3362,3757,forward bend
1773398592.7937503,3362,3757,forward bend
1773398597.863166,3362,3757,forward bend
1773398602.2747102,3362,3757,forward bend
1773398607.6976933,3362,3757,forward bend
1773398611.7322333,3362,3757,forward bend
1773398615.5088372,3362,3757,forward bend
1773398619.6836295,3362,3757,forward bend
1773398623.3939567,3362,3757,forward bend
1773398628.1937277,3362,3757,forward bend
1773398632.9672465,3362,3757,forward bend
1773398637.1798105,3362,3757,forward bend
1773398641.6482866,3362,3757,forward bend
1773398645.3793468,3362,3757,forward bend
1773398649.2571552,3362,3757,forward bend
1773398653.0948982,3362,3757,forward bend
1773398659.1135004,3362,3757,forward bend
1773398662.9854057,3362,3757,forward bend
1773398666.815706,3362,3757,forward bend
1773398670.6431153,3362,3757,forward bend
1773398674.994747,3362,3757,forward bend
1773398678.7992232,3362,3757,forward bend
1773398682.5100842,3362,3757,forward bend
1773398686.498131,3362,3757,forward bend
1773398690.8849206,3362,3757,forward bend
1773398695.350209,3362,3757,forward bend
1773398699.4399269,3362,3757,forward bend
1773398703.729519,3362,3757,forward bend
1773398708.0898728,3362,3757,forward bend
1773398711.9447896,1658,2071,normal
1773398715.9499443,0,0,normal
1773398719.808527,0,0,normal
1773398723.711676,0,0,normal
1773398727.892927,4095,4011,forward bend
1773398731.651145,4095,4011,forward bend
1773398735.3299785,0,80,normal
1773398738.980883,762,715,normal
1773398742.1831007,762,715,normal
1773398745.431804,0,48,normal
1773398748.5578868,0,48,normal
1773398751.9070249,0,0,normal
1773398755.0376668,0,0,normal
1773398759.41613,0,0,normal
1773398763.7529862,0,0,normal
1773398768.047151,0,0,normal
1773398771.8282015,0,16,normal
1773398775.9358027,203,208,normal
1773398779.9588885,203,208,normal
1773398784.0871065,467,455,normal
1773398788.2620656,416,402,normal
1773398792.177022,0,0,normal
1773398796.2438293,0,0,normal
1773398800.3554378,0,0,normal
1773398804.0247347,0,0,normal
1773398808.4854825,0,0,normal
1773398812.756369,0,0,normal
1773398816.529233,0,0,normal
1773398820.445899,0,0,normal
1773398824.8045397,0,0,normal
1773398829.079793,0,0,normal
1773398832.859545,0,0,normal
1773398838.1345105,0,0,normal
1773398842.176335,43,39,normal
1773398846.3063967,229,218,normal
1773398850.093467,229,218,normal
1773398854.028674,388,331,normal
1773398858.227571,395,354,normal
1773398861.9232514,395,354,normal
1773398865.7777038,0,0,normal
1773398869.48003,0,0,normal
1773398873.4928737,0,0,normal
1773398877.340408,0,0,normal
1773398881.360309,0,0,normal
1773398885.5129378,0,0,normal
1773398889.5076237,0,0,normal
1773398893.376567,1509,1524,normal
1773398898.6496327,1509,1524,normal
1773398902.4767663,0,0,normal
1773398906.3892438,0,0,normal
1773398910.2465324,0,0,normal
1773398914.3388956,0,0,normal
1773398918.4055448,609,581,normal
1773398923.0007114,437,432,normal
1773398926.9835558,437,432,normal
1773398930.9581225,478,491,normal
1773398935.1119926,0,0,normal
1773398939.1435468,0,0,normal
1773398943.1237824,0,0,normal
1773398947.0956707,466,475,normal
1773398951.1268077,466,475,normal
1773398955.100002,467,464,normal
1773398959.1172838,202,195,normal
1773398962.8943434,202,195,normal
1773398966.9087038,0,0,normal
1773398970.8874874,351,318,normal
1773398974.88932,0,0,normal
1773398978.5982687,0,0,normal
1773398982.35318,0,0,normal
1773398986.067511,0,0,normal
1773398989.9090908,2221,2116,normal
1773398994.1611753,2780,2641,slouch
1773398998.4223588,2780,2641,slouch
1773399002.265339,2780,2641,slouch
1773399006.1343405,2780,2641,slouch
1773399010.0089242,2780,2641,slouch
1773399013.8097541,2780,2641,slouch
1773399018.471217,2780,2641,slouch
1773399022.6314263,2780,2641,slouch
1773399026.4413333,2780,2641,slouch
1773399030.4889102,2780,2641,slouch
1773399034.534656,1887,1723,normal
1773399038.5881884,0,0,normal
1773399042.5613494,0,0,normal
1773399046.4546237,3385,2863,slouch
1773399049.9869394,0,0,normal
1773399053.9264407,0,0,normal
1773399058.0058646,0,0,normal
1773399062.0753338,409,400,normal
1773399066.0261254,409,400,normal
1773399069.9168878,465,464,normal
1773399073.966721,402,410,normal
1773399078.523515,402,410,normal
1773399082.3974836,481,482,normal
1773399086.565653,503,497,normal
1773399090.5589287,463,446,normal
1773399094.5783153,463,446,normal
1773399098.607118,493,464,normal
1773399102.6645217,473,455,normal
1773399106.6272366,473,455,normal
1773399110.6699674,61,46,normal
1773399114.7019427,0,0,normal
1773399118.759181,0,0,normal
1773399122.6729217,0,0,normal
1773399126.620358,78,67,normal
1773399131.1954613,0,0,normal
1773399135.110503,0,0,normal
1773399139.0656886,80,64,normal
1773399143.01127,363,356,normal
1773399147.110037,363,356,normal
1773399151.1630447,22,39,normal
1773399155.5265625,0,0,normal
1773399159.4776046,0,0,normal
1773399163.3846135,0,0,normal
1773399167.5100913,0,0,normal
1773399171.5476892,0,0,normal
1773399175.5305147,0,0,normal
1773399179.4950743,0,0,normal
1773399183.6157184,0,0,normal
1773399187.552357,441,432,normal
1773399191.5246825,441,432,normal
1773399195.6298902,0,0,normal
1773399199.7742236,0,0,normal
1773399203.723026,493,487,normal
1773399207.7381155,493,487,normal
1773399211.7294788,0,0,normal
1773399215.7769587,105,123,normal
1773399219.8475564,105,123,normal
1773399223.7936068,0,0,normal
1773399227.6888964,220,196,normal
1773399231.6885087,220,196,normal
1773399235.8145542,3,0,normal
1773399239.8062694,0,0,normal
1773399243.7997694,0,0,normal
1773399248.0037484,0,0,normal
1773399251.937868,0,0,normal
1773399255.9244444,0,0,normal
1773399260.246175,109,83,normal
1773399264.2151518,257,240,normal
1773399268.6778646,219,214,normal
1773399272.7798178,219,214,normal
1773399276.5960796,0,0,normal
1773399280.565303,0,0,normal
1773399284.497726,0,0,normal
1773399289.7225375,1968,2000,normal
1773399293.3788729,3227,3395,forward bend
1773399297.323649,3227,3395,forward bend
1773399301.3402717,3227,3395,forward bend
1773399305.181377,3227,3395,forward bend
1773399309.0883765,3227,3395,forward bend
1773399313.098147,3227,3395,forward bend
1773399318.5507805,3227,3395,forward bend
1773399322.7152202,3227,3395,forward bend
1773399326.8780391,3633,3493,forward bend
1773399330.902016,3633,3493,forward bend
1773399335.5041244,3633,3493,forward bend
1773399339.3467882,3633,3493,forward bend
1773399343.3736787,3633,3493,forward bend
1773399347.2465544,3633,3493,forward bend
1773399351.4011579,3633,3493,forward bend
1773399355.1301663,3633,3493,forward bend
1773399359.300897,3633,3493,forward bend
1773399363.1867387,3633,3493,forward bend
1773399366.9502478,3633,3493,forward bend
1773399370.7451565,3633,3493,forward bend
1773399374.7374923,3633,3493,forward bend
1773399379.6068287,3633,3493,forward bend
1773399383.5374458,3633,3493,forward bend
1773399387.447945,3633,3493,forward bend
1773399391.5484772,3633,3493,forward bend
1773399395.722589,0,0,normal
1773399399.5913079,0,0,normal
1773399403.4319408,0,0,normal
1773399407.9450982,0,0,normal
1773399411.9381819,56,69,normal
1773399415.845053,102,86,normal
1773399419.8867786,102,86,normal
1773399424.1034005,0,0,normal
1773399427.9388719,0,0,normal
1773399431.88331,0,0,normal
1773399435.7675643,0,0,normal
1773399439.604012,0,0,normal
1773399443.3391209,0,0,normal
1773399447.2618177,0,0,normal
1773399451.2979426,0,0,normal
1773399455.465294,0,0,normal
1773399459.4143767,0,0,normal
1773399463.2883818,2079,2176,normal
1773399466.971255,2079,2176,normal
1773399470.8891969,0,0,normal
1773399475.2307992,0,0,normal
1773399478.7292662,0,0,normal
1773399482.6051414,0,0,normal
1773399486.3047721,0,0,normal
1773399490.6426647,0,0,normal
1773399494.3871675,0,0,normal
1773399498.599941,0,0,normal
1773399502.6489482,0,0,normal
1773399506.7452877,0,0,normal
1773399510.907548,0,0,normal
1773399514.5413105,0,0,normal
1773399518.4821532,0,0,normal
1773399522.4005363,0,0,normal
1773399526.9123743,527,507,normal
1773399530.9070635,527,507,normal
1773399534.9896867,0,0,normal
1773399539.0786376,198,202,normal
1773399542.6345053,198,202,normal
1773399546.5137475,463,466,normal
1773399550.6507618,1001,983,normal
1773399554.8438547,1001,983,normal
1773399559.8519833,16,19,normal
1773399564.3526933,0,0,normal
1773399568.750262,0,0,normal
1773399572.9017832,0,0,normal
1773399577.0418751,0,0,normal
1773399580.9110548,132,112,normal
1773399584.9103012,132,112,normal
1773399589.0941617,266,247,normal
1773399593.324472,352,387,normal
1773399597.5408664,0,0,normal
1773399603.135591,0,0,normal
1773399608.4076955,0,0,normal
1773399612.4623618,0,0,normal
1773399616.863533,0,0,normal
1773399620.9334943,0,0,normal
1773399625.009621,0,0,normal
1773399629.0513294,0,0,normal
1773399633.1426723,0,0,normal
1773399637.2676227,0,0,normal
1773399641.5670226,0,0,normal
1773399645.719087,0,0,normal
1773399650.1021454,0,0,normal
1773399654.2100432,0,0,normal
1773399658.3060741,0,0,normal
1773399662.5425715,0,0,normal
1773399666.5888069,0,0,normal
1773399670.6223066,0,0,normal
1773399674.7285552,0,0,normal
1773399678.9868069,0,0,normal
1773399683.0657375,0,0,normal
1773399687.2365162,0,0,normal
1773399691.4300299,0,0,normal
1773399695.434436,0,0,normal
1773399699.483417,0,0,normal
1773399703.472571,0,0,normal
1773399707.3957994,0,0,normal
1773399711.4751625,0,0,normal
1773399715.5222826,0,0,normal
1773399719.7501962,0,0,normal
1773399723.8861866,0,0,normal
1773399727.9584384,0,0,normal
1773399731.9017096,0,0,normal
1773399735.8869865,0,0,normal
1773399739.9009156,0,0,normal
1773399743.9093022,0,0,normal
1773399747.9536476,0,0,normal
1773399751.955962,0,0,normal
1773399758.545043,0,0,normal
1773399761.6212177,0,0,normal
1773399765.6138637,0,0,normal
1773399770.4503899,0,0,normal
1773399774.5783396,0,0,normal
1773399778.6505764,0,0,normal
1773399782.5853279,0,0,normal
1773399786.890788,0,0,normal
1773399790.863166,0,0,normal
1773399795.273891,0,0,normal
1773399799.3328447,0,0,normal
1773399803.463997,0,0,normal
1773399807.5846696,0,0,normal
1773399811.5227282,0,0,normal
1773399815.5493052,0,0,normal
1773399819.4437811,0,0,normal
1773399824.135893,0,0,normal
1773399828.0097997,0,0,normal
1773399832.213881,0,0,normal
1773399836.7261012,0,0,normal
1773399840.6521037,48,48,normal
1773399844.8234718,48,48,normal
1773399848.899264,0,0,normal
1773399852.9719086,0,0,normal
1773399858.0794399,0,0,normal
1773399861.760553,0,0,normal
1773399866.0818663,0,0,normal
1773399870.128176,0,0,normal
1773399874.0180645,0,0,normal
1773399878.061269,87,96,normal
1773399882.1210084,224,219,normal
1773399886.2028923,224,219,normal
1773399890.4123409,0,0,normal
1773399894.4557455,0,0,normal
1773399898.1979074,311,322,normal
1773399902.2646925,311,322,normal
1773399905.4435325,0,0,normal
1773399908.9955146,0,0,normal
1773399912.9563859,2,38,normal
1773399919.210765,202,0,normal
1773399923.1487727,1603,1091,normal
1773399926.7081628,1603,1091,normal
1773399929.9663754,0,0,normal
1773399933.7478294,2202,1971,normal
1773399936.9574103,2202,1971,normal
1773399940.0599356,0,0,normal
1773399943.2721791,0,0,normal
1773399946.8902824,211,754,normal
1773399951.0385735,0,0,normal
1773399955.1484764,0,0,normal
1773399959.442381,1093,890,normal
1773399963.522628,2250,2270,normal
1773399967.584641,2250,2270,normal
1773399971.6066856,0,0,normal
1773399975.5952284,0,0,normal
1773399979.9096344,0,0,normal
1773399983.97957,0,0,normal
1773399988.437362,0,0,normal
1773399992.5624356,0,0,normal
1773399996.5411618,0,0,normal
1773400000.622048,0,0,normal
1773400004.7607336,0,0,normal
1773400008.7891955,0,0,normal
1773400012.7219822,0,0,normal
1773400016.7666135,0,0,normal
1773400020.8241594,0,0,normal
1773400024.824459,0,0,normal
1773400029.0680943,0,0,normal
1773400033.2009163,0,0,normal
1773400037.7043643,0,0,normal
1773400042.148416,0,0,normal
1773400046.3925066,0,0,normal
1773400050.603004,0,0,normal
1773400054.4815023,0,0,normal
1773400058.5356174,0,0,normal
1773400062.4614859,0,0,normal
1773400066.5011911,0,0,normal
1773400071.0011525,0,0,normal
1773400074.9366765,0,0,normal
1773400078.9736788,0,0,normal
1773400083.3657072,290,0,normal
1773400087.566367,0,0,normal
1773400091.5583978,0,0,normal
1773400095.7708366,0,0,normal
1773400099.9734437,59,33,normal
1773400103.9171224,144,113,normal
1773400107.9798594,144,113,normal
1773400112.0241518,252,233,normal
1773400115.9047515,93,66,normal
1773400119.8760314,93,66,normal
1773400123.9619455,0,0,normal
1773400127.9480133,0,0,normal
1773400132.143676,0,0,normal
1773400136.1966496,0,0,normal
1773400141.8193357,0,0,normal
1773400145.6491559,169,80,normal
1773400149.8636093,0,0,normal
1773400154.587497,0,0,normal
1773400157.7754889,39,41,normal
1773400160.977304,39,41,normal
1773400164.1218648,45,79,normal
1773400167.3044953,196,283,normal
1773400170.4073007,196,283,normal
1773400173.555594,149,155,normal
1773400176.6794379,149,155,normal
1773400179.743951,0,19,normal
1773400183.0282063,0,19,normal
1773400186.1401706,0,0,normal
1773400189.4267707,0,0,normal
